#### Cumulative Probability Distribution
# cumulative #1
1932.34149471299 0.0
2151.31461385225 0.0338983050847458
2370.28773299151 0.101694915254237
2589.26085213076 0.220338983050847
2808.23397127002 0.474576271186441
3027.20709040928 0.644067796610169
3246.18020954854 0.88135593220339
3465.15332868779 0.949152542372881
3684.12644782705 1.0
