# time,BOT[0].botPosition[0]
2747.068001818481,2
2853.190503462376,2
2858.067141128884,1
2858.067141128884,1
2961.190503464682,1
2966.069985739229,0
2966.069985739229,0
3100.518174765864,0
3105.400451828863,5
3105.400451828863,5
3110.280451828964,6
3110.280451828964,6
3115.518174766178,6
3120.400451829176,11
3120.400451829176,11
3125.280451829278,16
3125.280451829278,16
3130.160451829381,19
3130.160451829381,19
3135.039985742814,16
3135.039985742814,16
3139.91800182681,11
3139.91800182681,11
3144.80042393714,9
3144.80042393714,9
3156.749478122067,9
3161.625482437149,7
3161.625482437149,7
3204.749478123093,7
3209.625482438176,6
3209.625482438176,6
3304.749478125229,6
3309.625482440309,5
3309.625482440309,5
3392.749478127094,5
3397.625482442179,4
3397.625482442179,4
3522.749478129934,4
3527.627602321589,3
3527.627602321589,3
3597.749478131569,3
3602.630451839554,2
3602.630451839554,2
3702.7494781338,2
3707.625753178736,1
3707.625753178736,1
3775.749478135359,1
3780.625753180296,0
3780.625753180296,0
3875.651628823272,0
3880.525753182431,5
3880.525753182431,5
3885.405753182535,9
3885.405753182535,9
3894.651628823678,9
3899.525753182837,13
3899.525753182837,13
3904.405753182941,18
3904.405753182941,18
3909.285753183045,19
3909.285753183045,19
3914.168051453686,14
3914.168051453686,14
3919.04805145379,9
3919.04805145379,9
3923.928051453894,4
3923.928051453894,4
3928.808051453998,0
3928.808051453998,0
3933.684430915006,1
3933.684430915006,1
3942.664430915198,1
3947.545753183863,6
3947.545753183863,6
3952.425753183967,7
3952.425753183967,7
3957.305753184071,6
3957.305753184071,6
4046.664430917418,6
4051.54575318608,5
4051.54575318608,5
4146.664430919554,5
4151.545753188216,4
4151.545753188216,4
4278.664430922311,4
4283.542248585187,3
4283.542248585187,3
4359.664430924006,3
4364.547083636883,2
4364.547083636883,2
4453.664430925972,2
4458.547083638849,1
4458.547083638849,1
4555.664430928038,1
4560.546450512553,0
4560.546450512553,0
4655.001443972443,0
4659.882197844958,1
4659.882197844958,1
4664.763990415879,0
4664.763990415879,0
4669.643990415981,4
4669.643990415981,4
4674.517083643211,9
4674.517083643211,9
4679.397083643313,14
4679.397083643313,14
4684.274109341952,19
4684.274109341952,19
4689.149799892045,18
4689.149799892045,18
4694.026579854234,14
4694.026579854234,14
4698.902197845761,9
4698.902197845761,9
4703.783990416678,4
4703.783990416678,4
4708.663990416775,3
4708.663990416775,3
4718.109799892624,3
4722.992197846243,7
4722.992197846243,7
4767.109799893608,7
4771.983990418051,6
4771.983990418051,6
4874.109799895829,6
4878.983990420267,5
4878.983990420267,5
4984.109799898101,5
4988.9902697484,4
4988.9902697484,4
5082.109799900149,4
5086.989797683139,3
5086.989797683139,3
5221.109799903158,3
5225.989797686151,2
5225.989797686151,2
5351.109799905993,2
5355.985803091099,1
5355.985803091099,1
5447.109799908059,1
5451.989797691049,0
5451.989797691049,0
5550.378809937182,0
5555.253483644599,3
5555.253483644599,3
5561.378809937412,3
5566.253483644829,7
5566.253483644829,7
5571.133483644931,12
5571.133483644931,12
5576.009797693708,17
5576.009797693708,17
5580.889797693811,19
5580.889797693811,19
5585.76687338554,15
5585.76687338554,15
5590.646873385646,10
5590.646873385646,10
5595.521969314766,5
5595.521969314766,5
5600.401969314872,0
5609.401969315069,0
5614.283483645866,1
5614.283483645866,1
5619.163483645973,5
5619.163483645973,5
5624.039797694753,7
5624.039797694753,7
5667.401969316329,7
5672.279797695797,6
5672.279797695797,6
5770.401969318554,6
5775.284496745482,5
5775.284496745482,5
5866.401969320588,5
5871.28285762819,4
5871.28285762819,4
5977.40196932301,4
5982.282857630616,3
5982.282857630616,3
6051.401969324655,3
6056.27505910931,2
6056.27505910931,2
6171.401969327188,2
6176.276820388312,1
6176.276820388312,1
6227.401969328306,1
6232.28278117325,0
6232.28278117325,0
6324.981610862116,0
6329.862857637963,1
6329.862857637963,1
6334.744991515182,0
6334.744991515182,0
6339.624991515279,4
6339.624991515279,4
6344.501461676203,9
6344.501461676203,9
6349.382974203396,14
6349.382974203396,14
6354.262974203493,19
6354.262974203493,19
6359.142781175891,18
6359.142781175891,18
6364.016820392179,14
6364.016820392179,14
6368.892857638744,13
6368.892857638744,13
6379.06385904757,13
6383.936820392578,8
6383.936820392578,8
6388.814991516265,7
6388.814991516265,7
6438.063859048752,7
6442.936820393759,6
6442.936820393759,6
6555.063859051096,6
6559.936820396108,5
6559.936820396108,5
6648.063859052983,5
6652.936820397991,4
6652.936820397991,4
6760.063859055224,4
6764.936938341892,3
6764.936938341892,3
6828.063859056614,3
6832.940953656722,2
6832.940953656722,2
6933.063859058719,2
6937.937329292619,1
6937.937329292619,1
7052.063859061127,1
7056.937369278517,0
7056.937369278517,0
7130.406192698691,0
7135.287369280085,5
7135.287369280085,5
7140.167369280182,10
7140.167369280182,10
7145.04736928028,13
7145.04736928028,13
7153.406192699152,13
7158.287369280545,17
7158.287369280545,17
7163.167369280645,19
7163.167369280645,19
7168.047369280747,15
7168.047369280747,15
7172.927369280849,10
7172.927369280849,10
7177.804891937918,8
7177.804891937918,8
7184.596928099048,8
7189.474888117682,7
7189.474888117682,7
7194.348733672104,6
7194.348733672104,6
7323.596928102052,6
7328.475465317068,5
7328.475465317068,5
7413.596928103959,5
7418.473656980017,4
7418.473656980017,4
7541.596928106636,4
7546.473656982695,3
7546.473656982695,3
7630.596928108498,3
7635.473656984552,2
7635.473656984552,2
7742.596928110808,2
7747.473656986866,1
7747.473656986866,1
7870.596928113487,1
7875.477682377685,0
7875.477682377685,0
7988.596775576477,0
7993.477682380176,5
7993.477682380176,5
7998.357682380278,7
7998.357682380278,7
8003.234979067508,8
8003.234979067508,8
8008.11084002576,11
8008.11084002576,11
8012.990840025862,16
8012.990840025862,16
8017.866835056368,19
8017.866835056368,19
8022.74683505647,16
8027.622070364075,12
8027.622070364075,12
8032.502070364177,7
8032.502070364177,7
8037.377682381093,2
8037.377682381093,2
8042.254979068324,1
8042.254979068324,1
8051.746835057077,1
8056.622070364681,6
8056.622070364681,6
8061.502070364783,7
8061.502070364783,7
8107.746835058249,7
8112.627833906365,6
8112.627833906365,6
8253.746835061436,6
8258.624147662114,5
8258.624147662114,5
8360.746835063772,5
8365.62414766445,4
8365.62414766445,4
8446.746835065649,4
8451.624147666327,3
8451.624147666327,3
8560.746835068137,3
8565.624147668816,2
8565.624147668816,2
8656.746835070233,2
8661.624147670911,1
8661.624147670911,1
8774.746835072809,1
8779.624147673487,0
8779.624147673487,0
8877.215403663398,0
8882.095039135185,1
8882.095039135185,1
8886.973209013795,2
8886.973209013795,2
8891.849785898381,6
8891.849785898381,6
8896.729785898488,11
8896.729785898488,11
8901.609785898594,16
8901.609785898594,16
8906.488569820056,19
8906.488569820056,19
8911.368569820163,16
8911.368569820163,16
8916.248569820269,11
8916.248569820269,11
8921.128263880484,7
8921.128263880484,7
8926.003209014647,2
8926.003209014647,2
8930.879785899233,0
8930.879785899233,0
8936.228569820705,0
8941.10826388092,1
8941.10826388092,1
8945.983209015083,5
8945.983209015083,5
8950.859785899669,7
8950.859785899669,7
8961.228569821251,7
8966.108263881466,6
8966.108263881466,6
9067.228569823554,6
9072.10826388376,5
9072.10826388376,5
9162.228569825578,5
9167.108263885793,4
9167.108263885793,4
9286.228569828285,4
9291.1082638885,3
9291.1082638885,3
9391.228569830575,3
9396.105039146343,2
9396.105039146343,2
9495.22856983284,2
9500.102862192558,1
9500.102862192558,1
9613.228569835203,1
9618.102862194921,0
9618.102862194921,0
9721.484590873493,0
9726.367355858003,1
9726.367355858003,1
9731.242862197209,0
9731.242862197209,0
9736.122862197315,4
9736.122862197315,4
9741.000792859901,9
9741.000792859901,9
9745.876309435072,14
9745.876309435072,14
9750.756309435179,19
9750.756309435179,19
9755.633954296607,18
9755.633954296607,18
9760.507702721505,14
9760.507702721505,14
9768.623954296867,14
9773.497702721765,13
9773.497702721765,13
9778.377355859091,10
9778.377355859091,10
9783.252862198287,7
9783.252862198287,7
9850.623954298509,7
9855.497702723416,6
9855.497702723416,6
9946.623954300609,6
9951.497702725523,5
9951.497702725523,5
10029.62395430257,5
10034.49770272749,4
10034.49770272749,4
10115.6239543046,4
10120.49770272951,3
10120.49770272951,3
10236.6239543074,3
10241.49745850476,2
10241.49745850476,2
10354.62395430992,2
10359.49735114078,1
10359.49735114078,1
10462.62395431228,1
10467.49745850965,0
10467.49745850965,0
10577.82504385727,0
10582.70169888525,5
10582.70169888525,5
10587.58169888534,10
10587.58169888534,10
10592.45745851219,13
10592.45745851219,13
10597.33745851229,14
10597.33745851229,14
10602.21354559679,16
10602.21354559679,16
10607.09405248112,19
10607.09405248112,19
10611.97679494593,16
10611.97679494593,16
10616.85169888593,12
10616.85169888593,12
10621.73169888603,7
10621.73169888603,7
10626.61169888612,3
10626.61169888612,3
10638.88679494647,3
10643.76169888647,7
10643.76169888647,7
10669.88679494708,7
10674.76958560526,6
10674.76958560526,6
10774.88679494915,6
10779.76169888916,5
10779.76169888916,5
10910.88679495212,5
10915.76169889212,4
10915.76169889212,4
11011.88679495432,4
11016.76169889433,3
11016.76169889433,3
11109.88679495646,3
11114.76787237984,2
11114.76787237984,2
11218.88679495884,2
11223.76694555786,1
11223.76694555786,1
11332.88679496133,1
11337.76694556034,0
11337.76694556034,0
11461.53887472589,0
11466.41694556315,3
11466.41694556315,3
11476.53887472621,3
11481.41694556348,5
11481.41694556348,5
11486.29877094352,10
11486.29877094352,10
11491.17251249674,15
11491.17251249674,15
11496.04801289754,19
11496.04801289754,19
11500.92801289764,17
11500.92801289764,17
11505.80801289775,12
11505.80801289775,12
11510.68801289786,9
11510.68801289786,9
11523.60801289814,9
11528.48694556451,7
11528.48694556451,7
11580.60801289937,7
11585.48694556573,6
11585.48694556573,6
11645.60801290075,6
11650.48694556711,5
11650.48694556711,5
11735.60801290271,5
11740.48835897858,4
11740.48835897858,4
11876.60801290579,4
11881.48835898166,3
11881.48835898166,3
11973.60801290778,3
11978.48835898364,2
11978.48835898364,2
12101.60801291052,2
12106.48835898638,1
12106.48835898638,1
12192.60801291234,1
12197.4883589882,0
12197.4883589882,0
12312.88076846882,0
12317.75775498354,5
12317.75775498354,5
12322.64024348772,9
12322.64024348772,9
12333.88076846927,9
12338.757754984,11
12338.757754984,11
12343.64024348817,16
12343.64024348817,16
12348.51835899145,19
12348.51835899145,19
12353.39835899155,16
12353.39835899155,16
12358.28091379037,12
12358.28091379037,12
12366.96490969963,12
12371.83775498467,11
12371.83775498467,11
12376.71700081898,7
12376.71700081898,7
12436.96490970103,7
12441.83775498606,6
12441.83775498606,6
12542.96490970296,6
12547.8443110809,5
12547.8443110809,5
12648.96490970508,5
12653.84431108302,4
12653.84431108302,4
12721.96490970663,4
12726.84431108456,3
12726.84431108456,3
12839.96490970899,3
12844.84431108692,2
12844.84431108692,2
12930.96490971082,2
12935.84431108876,1
12935.84431108876,1
13045.96490971317,1
13050.8443110911,0
13050.8443110911,0
13165.58661256476,0
13170.45954837063,5
13170.45954837063,5
13175.33954837073,10
13175.33954837073,10
13180.21363422622,12
13180.21363422622,12
13186.58661256518,12
13191.45954837105,17
13191.45954837105,17
13196.33954837115,19
13196.33954837115,19
13201.21363422665,15
13201.21363422665,15
13206.08827267871,10
13206.08827267871,10
13210.96827267882,8
13210.96827267882,8
13215.84827267892,7
13215.84827267892,7
13261.63476020205,7
13266.50932964829,6
13266.50932964829,6
13380.63476020443,6
13385.51217093479,5
13385.51217093479,5
13498.63476020696,5
13503.51217093731,4
13503.51217093731,4
13579.63476020858,4
13584.5173406424,3
13584.5173406424,3
13691.63476021102,3
13696.51734064484,2
13696.51734064484,2
13753.63476021231,2
13758.51734064611,1
13758.51734064611,1
13867.63476021438,1
13872.51734064819,0
13872.51734064819,0
13944.76228108412,0
13949.63734064974,5
13949.63734064974,5
13954.51734064983,7
13954.51734064983,7
13960.76228108444,7
13965.63734065006,12
13965.63734065006,12
13970.51734065015,17
13970.51734065015,17
13975.39614505105,19
13975.39614505105,19
13980.27614505116,15
13980.27614505116,15
13985.15266211152,10
13985.15266211152,10
13990.03266211163,5
13990.03266211163,5
13994.91415213672,2
13994.91415213672,2
14003.77415213691,2
14008.77415213702,2
14013.64734065109,7
14013.64734065109,7
14098.77415213898,7
14103.65625447705,6
14103.65625447705,6
14192.77415214115,6
14197.65377339837,5
14197.65377339837,5
14304.77415214374,5
14309.64760031289,4
14309.64760031289,4
14396.77415214574,4
14401.65377340297,3
14401.65377340297,3
14488.77415214764,3
14493.65377340485,2
14493.65377340485,2
14568.77415214924,2
14573.65189399315,1
14573.65189399315,1
14703.77415215181,1
14708.65377340902,0
14708.65377340902,0
14813.46647718447,0
14818.34063074066,2
14818.34063074066,2
14824.46647718469,2
14829.34063074088,7
14829.34063074088,7
14834.21747822751,12
14834.21747822751,12
14839.0974782276,17
14839.0974782276,17
14843.972588013,19
14843.972588013,19
14848.84784037008,15
14848.84784037008,15
14853.72784037017,10
14853.72784037017,10
14858.60447594588,5
14858.60447594588,5
14863.48063074156,3
14863.48063074156,3
14874.52324612735,3
14879.40063074188,7
14879.40063074188,7
14917.52324612821,7
14922.40063074274,6
14922.40063074274,6
15014.52324613027,6
15019.39986510227,5
15019.39986510227,5
15095.52324613218,5
15100.39986510418,4
15100.39986510418,4
15175.52324613398,4
15180.39986510597,3
15180.39986510597,3
15235.52324613522,3
15240.3998651072,2
15240.3998651072,2
15360.52324613788,2
15365.39986510988,1
15365.39986510988,1
15465.52324614003,1
15470.39986511201,0
15470.39986511201,0
15539.80843836114,0
15544.685831138,3
15544.685831138,3
15553.80843836142,3
15558.68583113828,6
15558.68583113828,6
15563.56482887549,11
15563.56482887549,11
15568.44520262308,16
15568.44520262308,16
15573.32520262318,19
15573.32520262318,19
15578.20509238958,16
15578.20509238958,16
15583.08509238968,11
15583.08509238968,11
15587.96509238978,6
15587.96509238978,6
15592.84354589577,2
15592.84354589577,2
15597.72583113906,1
15597.72583113906,1
15606.87252306082,1
15611.75354589614,6
15611.75354589614,6
15616.63482887655,7
15616.63482887655,7
15656.87252306182,7
15661.75354589715,6
15661.75354589715,6
15759.87252306388,6
15764.75354589921,5
15764.75354589921,5
15883.87252306637,5
15888.7535459017,4
15888.7535459017,4
15997.87252306886,4
16002.7535459042,3
16002.7535459042,3
16092.87252307099,3
16097.74740705596,2
16097.74740705596,2
16176.87252307282,2
16181.74895098796,1
16181.74895098796,1
16282.87252307513,1
16287.75068151399,0
16287.75068151399,0
16402.36251476978,0
16407.23969452094,1
16407.23969452094,1
16412.36251476822,1
16417.23969451937,6
16417.23969451937,6
16422.11489517503,11
16422.11489517503,11
16426.99478538631,16
16426.99478538631,16
16431.87478538555,19
16431.87478538555,19
16436.75068150788,18
16436.75068150788,18
16441.62775093901,17
16441.62775093901,17
16450.50775093762,17
16455.38628941666,12
16455.38628941666,12
16460.25969451265,7
16460.25969451265,7
16481.50775093278,7
16486.38931440726,6
16486.38931440726,6
16578.5077509177,6
16583.38969449349,5
16583.38969449349,5
16716.50775089613,5
16721.38969447193,4
16721.38969447193,4
16793.50775088419,4
16798.38969445995,3
16798.38969445995,3
16896.50775086796,3
16901.38969444374,2
16901.38969444374,2
16982.50775085452,2
16987.39038095663,1
16987.39038095663,1
17108.50775083527,1
17113.3842086068,0
17113.3842086068,0
17217.98392513978,0
17222.86420859007,5
17222.86420859007,5
17227.74420858932,10
17227.74420858932,10
17232.62420858858,15
17232.62420858858,15
17237.50420858783,17
17237.50420858783,17
17244.98392513566,17
17249.86420858594,19
17249.86420858594,19
17254.7442085852,16
17254.7442085852,16
17259.62420858445,11
17259.62420858445,11
17264.50420858371,6
17264.50420858371,6
17269.38420858296,2
17269.38420858296,2
17277.00258802207,2
17281.88420858105,1
17281.88420858105,1
17286.76420858031,5
17286.76420858031,5
17291.64420857956,7
17291.64420857956,7
17336.00258801305,7
17340.88420857201,6
17340.88420857201,6
17439.00258799694,6
17443.88168813923,5
17443.88168813923,5
17520.00258798428,5
17524.88420854327,4
17524.88420854327,4
17625.00258796797,4
17629.87993690794,3
17629.87993690794,3
17705.00258795547,3
17709.8758606613,2
17709.8758606613,2
17792.00258794188,2
17796.87586064773,1
17796.87586064773,1
17899.00258792553,1
17903.87586063138,0
17903.87586063138,0
17980.57457166832,0
17985.45252501507,1
17985.45252501507,1
17990.32919846711,2
17990.32919846711,2
17995.20919846636,6
17995.20919846636,6
18000.08345870128,11
18000.08345870128,11
18004.96345870053,16
18004.96345870053,16
18009.84586061519,19
18009.84586061519,19
18014.71982744824,18
18014.71982744824,18
18024.02134452504,18
18028.89586061235,17
18028.89586061235,17
18033.7698274454,12
18033.7698274454,12
18038.65252500705,7
18038.65252500705,7
18093.02134451475,7
18097.89586060206,6
18097.89586060206,6
18173.02134450282,6
18177.89586059011,5
18177.89586059011,5
18255.02134449047,5
18259.90231576705,4
18259.90231576705,4
18371.02134447286,4
18375.89982739393,3
18375.89982739393,3
18471.02134445758,3
18475.90157357579,2
18475.90157357579,2
18590.02134443972,2
18594.89450915344,1
18594.89450915344,1
18694.0213444242,1
18698.8945091379,0
18698.8945091379,0
18811.54753554443,0
18816.42445228633,5
18816.42445228633,5
18821.30413283355,10
18821.30413283355,10
18826.18413283278,15
18826.18413283278,15
18831.06219536142,18
18831.06219536142,18
18838.54753554021,18
18843.42445228212,19
18843.42445228212,19
18848.30413282936,14
18848.30413282936,14
18853.18413282861,9
18853.18413282861,9
18858.06219535727,8
18858.06219535727,8
18862.94219535653,7
18862.94219535653,7
18874.66756822632,7
18879.54465223306,6
18879.54465223306,6
18915.66756822019,6
18920.54465222692,5
18920.54465222692,5
19017.6675682047,5
19022.54465221142,4
19022.54465221142,4
19095.66756819278,4
19100.5446521995,3
19100.5446521995,3
19193.66756817781,3
19198.54465218453,2
19198.54465218453,2
19297.66756816192,2
19302.55007825501,1
19302.55007825501,1
19392.66756814741,1
19397.55007824049,0
19397.55007824049,0
19487.26395555683,0
19492.13942439107,5
19492.13942439107,5
19497.02121567857,7
19497.02121567857,7
19502.26395555448,7
19507.13942438872,11
19507.13942438872,11
19512.02121567622,16
19512.02121567622,16
19516.89981508211,19
19516.89981508211,19
19521.78007822105,16
19521.78007822105,16
19526.66007822029,12
19526.66007822029,12
19536.4137187629,12
19541.29069994414,11
19541.29069994414,11
19546.16942438262,7
19546.16942438262,7
19587.41371875492,7
19592.29069993616,6
19592.29069993616,6
19664.41371874288,6
19669.29069992412,5
19669.29069992412,5
19754.41371872881,5
19759.29069991004,4
19759.29069991004,4
19837.41371871582,4
19842.29069989708,3
19842.29069989708,3
19929.41371870199,3
19934.29261364918,2
19934.29261364918,2
20000.00175856783,2
