# time,BOT[0].botPosition[1]
7996.357682380236,11
8001.234979067466,7
8001.234979067466,7
8006.110840025718,3
8006.110840025718,3
8017.746835056366,3
8022.62207036397,0
8022.62207036397,0
8037.746835056784,0
8042.622070364388,4
8042.622070364388,4
8047.50207036449,9
8047.50207036449,9
8052.377682381407,13
8052.377682381407,13
8057.746835057203,13
8062.622070364806,14
8062.622070364806,14
8875.215403663355,14
8880.095039135142,10
8880.095039135142,10
8884.973209013751,5
8884.973209013751,5
8889.849785898337,3
8889.849785898337,3
8906.22856982005,3
8911.108263880265,0
8911.108263880265,0
8928.228569820531,0
8933.108263880746,5
8933.108263880746,5
8937.983209014908,9
8937.983209014908,9
8942.859785899494,13
8942.859785899494,13
8948.228569820967,13
8953.108263881182,14
8953.108263881182,14
9719.48459087345,14
9724.367355857959,10
9724.367355857959,10
9729.242862197165,6
9729.242862197165,6
9734.122862197271,3
9734.122862197271,3
9752.623954296547,3
9757.497702721445,0
9757.497702721445,0
9762.377355858771,2
9762.377355858771,2
9767.252862197967,7
9767.252862197967,7
9772.132862198065,11
9772.132862198065,11
9777.010792860641,14
9777.010792860641,14
10575.82504385723,14
10580.70169888521,12
10580.70169888521,12
10590.82504385753,12
10595.70169888551,8
10595.70169888551,8
10600.5816988856,3
10600.5816988856,3
10606.88679494583,3
10611.76169888583,0
10611.76169888583,0
10625.88679494621,0
10630.76169888621,5
10630.76169888621,5
10635.64169888631,10
10635.64169888631,10
10640.5216988864,13
10640.5216988864,13
10645.39745851325,14
10645.39745851325,14
11459.53887472584,14
11464.41694556311,12
11464.41694556311,12
11469.29877094315,7
11469.29877094315,7
11474.17251249637,2
11474.17251249637,2
11479.53887472628,2
11484.41694556355,3
11484.41694556355,3
11496.60801289755,3
11501.48694556392,0
11501.48694556392,0
11509.60801289783,0
11514.4869455642,5
11514.4869455642,5
11519.36787238867,10
11519.36787238867,10
11524.24877094434,14
11524.24877094434,14
12310.88076846877,14
12315.7577549835,12
12315.7577549835,12
12321.88076846901,12
12326.75775498374,7
12326.75775498374,7
12331.64024348791,2
12331.64024348791,2
12336.88076846934,2
12341.75775498406,3
12341.75775498406,3
12347.96490969925,3
12352.83775498429,0
12352.83775498429,0
12357.96490969945,0
12362.83775498449,5
12362.83775498449,5
12367.71700081879,9
12367.71700081879,9
12372.59835899193,14
12372.59835899193,14
13163.58661256472,14
13168.45954837059,12
13168.45954837059,12
13176.58661256498,12
13181.45954837085,8
13181.45954837085,8
13186.33954837095,3
13186.33954837095,3
13194.6347602006,3
13199.50954837122,0
13199.50954837122,0
13208.6347602009,0
13213.50954837153,4
13213.50954837153,4
13218.38954837163,9
13218.38954837163,9
13223.26954837174,14
13223.26954837174,14
13942.76228108408,14
13947.6373406497,12
13947.6373406497,12
13952.51734064979,11
13952.51734064979,11
13957.39614505068,6
13957.39614505068,6
13962.27614505078,3
13962.27614505078,3
13973.77415213626,3
13978.64734065033,0
13978.64734065033,0
13993.77415213669,0
13998.64734065076,5
13998.64734065076,5
14003.52734065087,10
14003.52734065087,10
14008.40614505177,13
14008.40614505177,13
14013.77415213713,13
14018.6473406512,14
14018.6473406512,14
14811.46647718443,14
14816.34063074062,10
14816.34063074062,10
14821.21747822725,6
14821.21747822725,6
14826.09747822734,3
14826.09747822734,3
14842.52324612671,3
14847.40063074124,0
14847.40063074124,0
14860.52324612707,0
14865.4006307416,4
14865.4006307416,4
14870.27747822823,9
14870.27747822823,9
14875.15747822832,13
14875.15747822832,13
14880.03747822842,14
14880.03747822842,14
15537.8084383611,14
15542.68583113796,12
15542.68583113796,12
15547.56482887517,7
15547.56482887517,7
15552.44520262276,2
15552.44520262276,2
15557.32520262286,3
15557.32520262286,3
15572.87252306014,3
15577.75354589547,0
15577.75354589547,0
15592.87252306054,0
15597.75354589586,4
15597.75354589586,4
15602.63482887627,9
15602.63482887627,9
15607.51520262386,13
15607.51520262386,13
15612.87252306094,13
15617.75354589626,14
15617.75354589626,14
16400.3625147701,14
16405.23969452125,10
16405.23969452125,10
16410.11489517691,5
16410.11489517691,5
16414.99478538819,3
16414.99478538819,3
16431.50775094059,3
16436.38628941963,1
16436.38628941963,1
16441.25969451561,5
16441.25969451561,5
16446.13489517128,10
16446.13489517128,10
16451.01478538255,14
16451.01478538255,14
17215.98392514009,14
17220.86420859037,12
17220.86420859037,12
17234.98392513718,12
17239.86420858747,7
17239.86420858747,7
17244.74420858673,2
17244.74420858673,2
17250.00258802619,2
17254.88420858518,0
17254.88420858518,0
17269.00258802329,0
17273.88420858227,5
17273.88420858227,5
17278.76420858153,9
17278.76420858153,9
17283.64186948338,13
17283.64186948338,13
17289.00258802023,13
17293.88420857922,14
17293.88420857922,14
17978.57457166863,14
17983.45252501538,10
17983.45252501538,10
17988.32919846741,6
17988.32919846741,6
17993.20919846667,3
17993.20919846667,3
18010.02134452713,3
18014.89586061444,1
18014.89586061444,1
18019.76982744749,6
18019.76982744749,6
18024.65252500914,10
18024.65252500914,10
18029.53252500841,14
18029.53252500841,14
18809.54753554473,14
18814.42445228664,12
18814.42445228664,12
18828.54753554177,12
18833.42445228367,8
18833.42445228367,8
18838.30413283089,3
18838.30413283089,3
18843.18413283014,0
18843.18413283014,0
18854.66756822936,0
18859.54465223608,4
18859.54465223608,4
18864.42445227891,9
18864.42445227891,9
18869.30413282615,14
18869.30413282615,14
19485.26395555714,14
19490.13942439138,12
19490.13942439138,12
19495.02121567888,11
19495.02121567888,11
19499.89981508477,6
19499.89981508477,6
19504.78007822371,3
19504.78007822371,3
19516.41371876603,3
19521.29069994727,0
19521.29069994727,0
19526.41371876447,0
19531.2906999457,5
19531.2906999457,5
19536.16942438418,10
19536.16942438418,10
19541.05121567168,14
19541.05121567168,14
20000.00175856783,14
