#### Cumulative Probability Confidence Intervals
# cumulative #1
1401.07717965457 0.0
1557.84463188501 0.101694915254237
1714.61208411545 0.186440677966102
1871.37953634589 0.355932203389831
2028.14698857633 0.576271186440678
2184.91444080677 0.813559322033898
2341.6818930372 0.932203389830508
2498.44934526764 0.966101694915254
2655.21679749808 1.0
