# time,BOT[0].botPosition[0]
2536.199083152473,13
2536.199083152473,13
2545.31908315267,13
2550.199083152776,10
2550.199083152776,10
2555.080103798312,8
2555.080103798312,8
2559.959083152986,5
2559.959083152986,5
2564.839083153092,3
2564.839083153092,3
2569.719083153197,0
2569.719083153197,0
2580.045306810305,0
2584.919828125857,3
2584.919828125857,3
2589.799828125962,5
2589.799828125962,5
2594.675306810618,8
2594.675306810618,8
2599.549828126171,10
2599.549828126171,10
2604.425306810828,13
2604.425306810828,13
2614.045306811036,13
2618.919828126589,14
2618.919828126589,14
2626.045306811295,14
2630.919828126848,17
2630.919828126848,17
2635.799828126954,19
2635.799828126954,19
2652.364310257473,19
2657.239828127421,16
2657.239828127421,16
2662.119828127528,14
2662.119828127528,14
2666.999828127634,11
2666.999828127634,11
2671.879828127741,10
2671.879828127741,10
2686.364310258215,10
2691.239828128163,9
2691.239828128163,9
2704.364310258608,9
2709.239828128556,6
2709.239828128556,6
2714.119828128663,4
2714.119828128663,4
2718.999828128768,1
2718.999828128768,1
2723.879828128874,0
2723.879828128874,0
2734.060479969542,0
2738.942160699521,3
2738.942160699521,3
2743.822160699628,5
2743.822160699628,5
2748.700479969861,8
2748.700479969861,8
2753.582160699841,9
2753.582160699841,9
2764.060479970196,9
2768.942160700176,10
2768.942160700176,10
2773.822160700282,11
2773.822160700282,11
2778.700479970516,14
2778.700479970516,14
2783.582160700495,16
2783.582160700495,16
2788.460479970729,19
2788.460479970729,19
2841.408643949313,19
2846.288643949419,16
2846.288643949419,16
2851.162959725611,14
2851.162959725611,14
2856.038643949629,11
2856.038643949629,11
2860.918643949735,9
2860.918643949735,9
2865.79864394984,6
2865.79864394984,6
2873.408643950005,6
2878.290216314834,5
2878.290216314834,5
2897.408643950524,5
2902.290320314946,2
2902.290320314946,2
2907.170320315053,0
2907.170320315053,0
2916.096561080435,0
2920.976561080541,3
2920.976561080541,3
2925.850320315461,5
2925.850320315461,5
2944.096561081046,5
2948.976561081152,8
2948.976561081152,8
2953.850320316072,10
2953.850320316072,10
2958.732039572568,13
2958.732039572568,13
2963.610320316284,15
2963.610320316284,15
2968.483873781759,18
2968.483873781759,18
2973.362039572886,19
2973.362039572886,19
3709.799992155721,19
3714.676835239606,18
3714.676835239606,18
3729.799992156153,18
3734.676835240038,17
3734.676835240038,17
3741.799992156412,17
3746.676835240297,14
3746.676835240297,14
3751.556835240403,12
3751.556835240403,12
3756.436835240508,9
3756.436835240508,9
3761.309992156835,7
3761.309992156835,7
3766.189992156941,4
3766.189992156941,4
3771.069992157048,2
3771.069992157048,2
3775.949992157154,0
3775.949992157154,0
3781.79999215728,0
3786.679992157386,3
3786.679992157386,3
3791.553552548169,5
3791.553552548169,5
3796.429992157597,8
3796.429992157597,8
3801.30355254838,10
3801.30355254838,10
3806.179992157807,13
3806.179992157807,13
3811.059992157913,15
3811.059992157913,15
3815.939992158018,17
3815.939992158018,17
3821.799992158145,17
3826.67999215825,18
3826.67999215825,18
3835.799992158447,18
3840.67355254923,19
3840.67355254923,19
4586.967022517302,19
4591.848706310261,16
4591.848706310261,16
4596.728706310366,14
4596.728706310366,14
4604.967022517687,14
4609.845511015188,13
4609.845511015188,13
4626.967022518157,13
4631.845511015658,10
4631.845511015658,10
4636.725511015763,8
4636.725511015763,8
4641.605511015867,5
4641.605511015867,5
4646.485511015971,3
4646.485511015971,3
4651.367022518679,0
4651.367022518679,0
4658.967022518841,0
4663.847022518946,3
4663.847022518946,3
4668.727022519052,5
4668.727022519052,5
4673.607022519159,8
4673.607022519159,8
4678.489371454441,10
4678.489371454441,10
4683.367022519372,13
4683.367022519372,13
4700.967022519756,13
4705.849371455039,15
4705.849371455039,15
4710.729371455145,17
4710.729371455145,17
4715.607022520076,19
4715.607022520076,19
5546.072988654863,19
5550.952988654968,16
5550.952988654968,16
5555.830060962728,14
5555.830060962728,14
5560.702988655176,12
5560.702988655176,12
5580.07298865559,12
5584.952988655695,11
5584.952988655695,11
5604.072988656107,11
5608.954260412662,8
5608.954260412662,8
5613.834260412768,6
5613.834260412768,6
5618.714260412875,3
5618.714260412875,3
5623.594260412981,1
5623.594260412981,1
5628.472988656639,0
5628.472988656639,0
5633.354260413194,1
5633.354260413194,1
5638.232988656852,4
5638.232988656852,4
5643.114260413407,6
5643.114260413407,6
5647.994260413514,8
5647.994260413514,8
5652.874260413621,11
5652.874260413621,11
5672.072988657589,11
5676.954136424628,14
5676.954136424628,14
5681.833442283255,16
5681.833442283255,16
5686.714136424841,19
5686.714136424841,19
5769.106628161289,19
5773.98176003087,16
5773.98176003087,16
5778.861760030974,14
5778.861760030974,14
5783.741760031078,11
5783.741760031078,11
5788.621760031183,9
5788.621760031183,9
5793.501760031287,6
5793.501760031287,6
5798.381760031391,4
5798.381760031391,4
5811.106628162187,4
5815.986628162292,3
5815.986628162292,3
5829.106628162572,3
5833.986628162676,0
5833.986628162676,0
5842.539779297741,0
5847.419779297848,3
5847.419779297848,3
5860.539779298134,3
5865.41977929824,4
5865.41977929824,4
5870.294489634837,5
5870.294489634837,5
5875.169779298453,8
5875.169779298453,8
5880.04448963505,10
5880.04448963505,10
5884.919779298666,13
5884.919779298666,13
5889.799779298773,15
5889.799779298773,15
5894.679779298879,18
5894.679779298879,18
5899.559779298986,19
5899.559779298986,19
6075.791558463206,19
6080.667655293237,16
6080.667655293237,16
6085.547655293343,14
6085.547655293343,14
6090.42765529345,11
6090.42765529345,11
6095.307655293556,9
6095.307655293556,9
6100.181558463739,6
6100.181558463739,6
6105.057655293769,4
6105.057655293769,4
6109.931558463952,2
6109.931558463952,2
6123.791558464254,2
6128.667655294284,1
6128.667655294284,1
6139.791558464603,1
6144.67155846471,0
6144.67155846471,0
6149.549675858884,1
6149.549675858884,1
6159.79155846504,1
6164.671558465147,2
6164.671558465147,2
6169.791558465258,2
6174.671558465365,5
6174.671558465365,5
6179.549675859539,7
6179.549675859539,7
6184.431558465578,10
6184.431558465578,10
6189.309675859752,12
6189.309675859752,12
6194.191558465791,15
6194.191558465791,15
6199.071558465897,17
6199.071558465897,17
6203.951558466001,19
6203.951558466001,19
7932.83660491138,19
7937.718747407388,16
7937.718747407388,16
7946.836604911686,16
7951.718747407694,15
7951.718747407694,15
7968.836604912166,15
7973.718747408174,12
7973.718747408174,12
7978.59874740828,10
7978.59874740828,10
7983.478747408387,7
7983.478747408387,7
7988.356604912592,5
7988.356604912592,5
7993.236604912699,2
7993.236604912699,2
7998.116604912805,0
7998.116604912805,0
8008.717775758824,0
8013.59507781519,3
8013.59507781519,3
8018.475077815297,5
8018.475077815297,5
8023.355077815403,8
8023.355077815403,8
8028.23507781551,10
8028.23507781551,10
8033.115077815616,13
8033.115077815616,13
8037.995077815723,15
8037.995077815723,15
8054.717775759828,15
8059.595077816194,17
8059.595077816194,17
8064.476588442665,19
8064.476588442665,19
8480.134930166574,19
8485.014930166677,16
8485.014930166677,16
8489.891398952399,14
8489.891398952399,14
8494.764930166881,11
8494.764930166881,11
8499.644930166984,9
8499.644930166984,9
8504.524930167085,6
8504.524930167085,6
8509.404930167188,4
8509.404930167188,4
8518.134930167369,4
8523.014930167472,3
8523.014930167472,3
8540.134930167833,3
8545.014930167939,0
8545.014930167939,0
8555.157119958025,0
8560.031055215281,3
8560.031055215281,3
8577.157119958505,3
8582.031055215761,5
8582.031055215761,5
8586.911055215867,7
8586.911055215867,7
8591.791055215974,10
8591.791055215974,10
8596.67105521608,12
8596.67105521608,12
8601.547119959037,15
8601.547119959037,15
8606.421055216293,17
8606.421055216293,17
8611.29711995925,19
8611.29711995925,19
8719.171993357073,19
8724.048603711106,16
8724.048603711106,16
8728.928603711212,14
8728.928603711212,14
8733.808603711319,11
8733.808603711319,11
8738.688603711425,9
8738.688603711425,9
8743.568603711532,8
8743.568603711532,8
8759.171993357946,8
8764.048603711979,7
8764.048603711979,7
8771.171993358208,7
8776.048603712241,4
8776.048603712241,4
8780.927715956737,2
8780.927715956737,2
8785.801993358527,0
8785.801993358527,0
8791.171993358645,0
8796.047715957067,3
8796.047715957067,3
8800.927715957174,5
8800.927715957174,5
8805.801993358964,7
8805.801993358964,7
8811.171993359081,7
8816.047715957504,8
8816.047715957504,8
8825.171993359387,8
8830.047715957809,11
8830.047715957809,11
8834.927715957916,13
8834.927715957916,13
8839.801993359706,16
8839.801993359706,16
8844.677715958129,18
8844.677715958129,18
8849.555876125398,19
8849.555876125398,19
8856.315876125545,19
8861.195876125652,16
8861.195876125652,16
8866.077715958596,14
8866.077715958596,14
8870.955876125865,11
8870.955876125865,11
8900.315876126506,11
8905.195876126612,8
8905.195876126612,8
8910.077715959556,6
8910.077715959556,6
8914.955876126825,3
8914.955876126825,3
8919.837715959769,1
8919.837715959769,1
8924.716944485637,0
8924.716944485637,0
8930.312093860071,0
8935.186944485866,3
8935.186944485866,3
8940.066944485972,5
8940.066944485972,5
8944.946944486079,8
8944.946944486079,8
8949.826944486185,10
8949.826944486185,10
8954.706944486292,11
8954.706944486292,11
8976.312093861075,11
8981.18694448687,12
8981.18694448687,12
8986.066944486976,13
8986.066944486976,13
8990.946944487083,16
8990.946944487083,16
8995.819892402655,18
8995.819892402655,18
9000.699892402761,19
9000.699892402761,19
9059.384667473361,19
9064.259892404149,16
9064.259892404149,16
9069.133358355526,14
9069.133358355526,14
9074.013358355633,11
9074.013358355633,11
9078.893358355739,9
9078.893358355739,9
9083.773358355846,6
9083.773358355846,6
9088.653358355952,4
9088.653358355952,4
9099.384667474234,4
9104.263358356293,3
9104.263358356293,3
9119.384667474671,3
9124.263358356729,0
9124.263358356729,0
9131.384667474933,0
9136.264667475039,3
9136.264667475039,3
9151.384667475369,3
9156.264667475476,4
9156.264667475476,4
9161.146752824572,6
9161.146752824572,6
9166.024667475689,9
9166.024667475689,9
9170.906752824785,11
9170.906752824785,11
9175.784667475902,14
9175.784667475902,14
9180.666752824998,16
9180.666752824998,16
9185.544667476115,19
9185.544667476115,19
9900.528699212282,19
9905.404636700967,18
9905.404636700967,18
9914.528699212588,18
9919.404636701272,17
9919.404636701272,17
9932.52869921298,17
9937.408699213087,14
9937.408699213087,14
9942.287582815079,12
9942.287582815079,12
9947.1686992133,9
9947.1686992133,9
9952.047582815292,7
9952.047582815292,7
9956.928699213513,4
9956.928699213513,4
9961.807582815505,2
9961.807582815505,2
9966.688699213726,0
9966.688699213726,0
9972.528699213854,0
9977.40869921396,3
9977.40869921396,3
9982.287582815952,5
9982.287582815952,5
9987.168699214173,8
9987.168699214173,8
9992.04869921428,10
9992.04869921428,10
9996.928699214386,13
9996.928699214386,13
10001.80869921449,15
10001.80869921449,15
10006.6886992146,17
10006.6886992146,17
10018.52869921486,17
10023.40869921496,18
10023.40869921496,18
10028.28519308733,19
10028.28519308733,19
10482.53974167808,19
10487.42160316851,17
10487.42160316851,17
10514.53974167878,17
10519.4216031692,14
10519.4216031692,14
10524.30160316931,12
10524.30160316931,12
10529.18160316942,9
10529.18160316942,9
10534.05843272509,7
10534.05843272509,7
10538.93974167931,4
10538.93974167931,4
10543.8184327253,2
10543.8184327253,2
10548.69974167953,0
10548.69974167953,0
10557.41315788107,0
10562.2884327257,3
10562.2884327257,3
10567.16843272581,5
10567.16843272581,5
10572.04843272592,8
10572.04843272592,8
10576.92843272602,10
10576.92843272602,10
10581.80843272613,13
10581.80843272613,13
10586.68781066013,15
10586.68781066013,15
10591.56315788182,17
10591.56315788182,17
10613.41315788232,17
10618.28781066084,18
10618.28781066084,18
10623.16890348485,19
10623.16890348485,19
10909.59024933031,19
10914.46352463277,16
10914.46352463277,16
10919.3367413834,14
10919.3367413834,14
10924.21024933063,11
10924.21024933063,11
10929.08674138362,9
10929.08674138362,9
10933.96024933084,8
10933.96024933084,8
10938.84024933095,7
10938.84024933095,7
10961.59024933144,7
10966.47024933155,4
10966.47024933155,4
10971.34674138454,2
10971.34674138454,2
10976.22024933176,0
10976.22024933176,0
10990.19241240897,0
10995.07241240907,3
10995.07241240907,3
10999.95241240918,5
10999.95241240918,5
11004.83241240929,7
11004.83241240929,7
11022.19241240966,7
11027.07241240977,10
11027.07241240977,10
11031.95241240988,12
11031.95241240988,12
11036.83241240998,15
11036.83241240998,15
11041.71241241009,17
11041.71241241009,17
11046.5924124102,19
11046.5924124102,19
11090.89638356943,19
11095.77638356954,16
11095.77638356954,16
11100.6510522527,14
11100.6510522527,14
11105.52638356974,12
11105.52638356974,12
11110.89638356985,12
11115.77638356995,11
11115.77638356995,11
11134.89638357035,11
11139.77638357046,8
11139.77638357046,8
11144.65638357056,6
11144.65638357056,6
11149.53638357066,3
11149.53638357066,3
11154.41638357076,1
11154.41638357076,1
11159.29062969176,0
11159.29062969176,0
11165.60203312943,0
11170.48203312953,3
11170.48203312953,3
11175.36062969209,5
11175.36062969209,5
11180.24203312973,8
11180.24203312973,8
11185.1206296923,10
11185.1206296923,10
11190.00203312994,11
11190.00203312994,11
11205.60203313026,11
11210.48374088764,14
11210.48374088764,14
11215.36062969293,16
11215.36062969293,16
11220.24203313057,19
11220.24203313057,19
12121.91269027536,19
12126.78870508813,16
12126.78870508813,16
12131.66870508824,14
12131.66870508824,14
12136.54870508835,11
12136.54870508835,11
12141.42870508845,9
12141.42870508845,9
12146.3026902759,6
12146.3026902759,6
12157.91269027615,6
12162.78870508892,5
12162.78870508892,5
12177.91269027659,5
12182.79269027669,2
12182.79269027669,2
12187.6726902768,0
12187.6726902768,0
12193.91269027693,0
12198.79080171937,3
12198.79080171937,3
12203.67080171948,5
12203.67080171948,5
12217.91269027746,5
12222.7908017199,6
12222.7908017199,6
12227.67080172001,8
12227.67080172001,8
12232.55080172011,11
12232.55080172011,11
12237.43080172022,13
12237.43080172022,13
12242.31269027799,16
12242.31269027799,16
12247.19080172043,18
12247.19080172043,18
12252.07080172054,19
12252.07080172054,19
12424.31143335726,19
12429.19143335736,16
12429.19143335736,16
12434.06517505111,14
12434.06517505111,14
12438.94143335756,11
12438.94143335756,11
12443.82387475224,9
12443.82387475224,9
12448.70143335777,8
12448.70143335777,8
12454.31143335788,8
12459.19232330489,7
12459.19232330489,7
12476.31143335836,7
12481.19232330537,4
12481.19232330537,4
12486.06625823129,2
12486.06625823129,2
12490.94143335868,0
12490.94143335868,0
12496.31143335879,0
12501.19232330581,3
12501.19232330581,3
12506.06625823172,5
12506.06625823172,5
12510.94143335911,7
12510.94143335911,7
12526.31143335945,7
12531.19143335956,9
12531.19143335956,9
12536.06625823238,11
12536.06625823238,11
12540.94143335977,14
12540.94143335977,14
12545.82143335988,16
12545.82143335988,16
12550.70143335998,19
12550.70143335998,19
12791.943277727,19
12796.82327772711,18
12796.82327772711,18
12801.70327772721,17
12801.70327772721,17
12823.94327772768,17
12828.82327772778,14
12828.82327772778,14
12833.70327772789,12
12833.70327772789,12
12838.583277728,9
12838.583277728,9
12843.4632777281,7
12843.4632777281,7
12848.34327772821,4
12848.34327772821,4
12853.22327772832,2
12853.22327772832,2
12858.10327772842,0
12858.10327772842,0
12863.94327772855,0
12868.82327772866,3
12868.82327772866,3
12873.70327772876,5
12873.70327772876,5
12878.58327772887,8
12878.58327772887,8
12883.46327772898,10
12883.46327772898,10
12888.34327772908,13
12888.34327772908,13
12893.22327772919,15
12893.22327772919,15
12898.10327772929,17
12898.10327772929,17
12917.94327772973,17
12922.81780544549,19
12922.81780544549,19
13121.5866480217,19
13126.46664802181,16
13126.46664802181,16
13131.34664802192,14
13131.34664802192,14
13136.22664802202,11
13136.22664802202,11
13141.10664802213,9
13141.10664802213,9
13145.98664802224,6
13145.98664802224,6
13150.86664802234,4
13150.86664802234,4
13155.74664802245,1
13155.74664802245,1
13160.62664802256,0
13160.62664802256,0
13171.5866480228,0
13176.4666480229,1
13176.4666480229,1
13189.58664802319,1
13194.46421918534,0
13194.46421918534,0
13199.34421918545,1
13199.34421918545,1
13211.58664802367,1
13216.46421918582,0
13216.46421918582,0
13221.34421918593,1
13221.34421918593,1
13226.22664802399,4
13226.22664802399,4
13231.10421918614,6
13231.10421918614,6
13235.9866480242,9
13235.9866480242,9
13240.86421918635,11
13240.86421918635,11
13245.74664802441,14
13245.74664802441,14
13250.62421918657,16
13250.62421918657,16
13255.50421918667,18
13255.50421918667,18
13260.38421918678,19
13260.38421918678,19
15026.74791545493,19
15031.62791545503,16
15031.62791545503,16
15036.50791545514,14
15036.50791545514,14
15041.38791545525,11
15041.38791545525,11
15046.26791545535,9
15046.26791545535,9
15051.14791545546,6
15051.14791545546,6
15056.02791545557,4
15056.02791545557,4
15060.90791545567,3
15060.90791545567,3
15086.74791545624,3
15091.62791545634,0
15091.62791545634,0
15102.61947923657,0
15107.49947923668,3
15107.49947923668,3
15130.61947923718,3
15135.49947923729,4
15135.49947923729,4
15140.3794792374,6
15140.3794792374,6
15145.2594792375,9
15145.2594792375,9
15150.13947923761,11
15150.13947923761,11
15155.01947923772,14
15155.01947923772,14
15159.89947923782,16
15159.89947923782,16
15164.77947923793,19
15164.77947923793,19
15297.06693653407,19
15301.94417146441,18
15301.94417146441,18
15306.82417146451,17
15306.82417146451,17
15329.06693653474,17
15333.94039134934,14
15333.94039134934,14
15338.82039134945,12
15338.82039134945,12
15343.69889358286,9
15343.69889358286,9
15348.57889358297,7
15348.57889358297,7
15353.45693653527,4
15353.45693653527,4
15358.33889358318,2
15358.33889358318,2
15363.21693653548,0
15363.21693653548,0
15370.03463866531,0
15374.91463866541,3
15374.91463866541,3
15379.78889358363,5
15379.78889358363,5
15384.66463866561,8
15384.66463866561,8
15389.54463866571,10
15389.54463866571,10
15394.42463866582,13
15394.42463866582,13
15399.30463866592,15
15399.30463866592,15
15404.18463866602,17
15404.18463866602,17
15424.03463866644,17
15428.91101734087,19
15428.91101734087,19
15966.87068856203,19
15971.75068856214,17
15971.75068856214,17
15998.8706885627,17
16003.75068856281,14
16003.75068856281,14
16008.62899631882,12
16008.62899631882,12
16013.51068856301,9
16013.51068856301,9
16018.39068856312,7
16018.39068856312,7
16023.27068856323,4
16023.27068856323,4
16028.15068856333,2
16028.15068856333,2
16033.03068856344,0
16033.03068856344,0
16039.09668706757,0
16043.97668706767,3
16043.97668706767,3
16048.85101849436,5
16048.85101849436,5
16053.72668706788,8
16053.72668706788,8
16058.60101849457,10
16058.60101849457,10
16063.4766870681,13
16063.4766870681,13
16068.35101849478,15
16068.35101849478,15
16073.22668706831,16
16073.22668706831,16
16079.09668706844,16
16083.97668706855,17
16083.97668706855,17
16103.09668706896,17
16107.97668706907,18
16107.97668706907,18
16112.85101849576,19
16112.85101849576,19
16380.49177334992,19
16385.36526166364,16
16385.36526166364,16
16390.24526166286,14
16390.24526166286,14
16395.12526166209,11
16395.12526166209,11
16400.00501782025,9
16400.00501782025,9
16404.88177334669,8
16404.88177334669,8
16409.75501781871,7
16409.75501781871,7
16432.49177334229,7
16437.36501781431,4
16437.36501781431,4
16442.2385975691,2
16442.2385975691,2
16447.11177333995,0
16447.11177333995,0
16452.49177333909,0
16457.36501781111,3
16457.36501781111,3
16462.23859756589,5
16462.23859756589,5
16467.11177333675,7
16467.11177333675,7
16486.49177333365,7
16491.37177333287,9
16491.37177333287,9
16496.24859756045,11
16496.24859756045,11
16501.12177333131,14
16501.12177333131,14
16506.00154016887,16
16506.00154016887,16
16510.88177332976,19
16510.88177332976,19
17760.51992339378,19
17765.399923393,16
17765.399923393,16
17782.5199233903,16
17787.39992338952,15
17787.39992338952,15
17796.51992338808,15
17801.39992338731,12
17801.39992338731,12
17806.27992338653,10
17806.27992338653,10
17811.15992338575,7
17811.15992338575,7
17816.03992338496,5
17816.03992338496,5
17820.91992338418,2
17820.91992338418,2
17825.79495936701,0
17825.79495936701,0
17833.44681069083,0
17838.32681069005,3
17838.32681069005,3
17843.20495936425,5
17843.20495936425,5
17848.08681068851,8
17848.08681068851,8
17852.96495936271,10
17852.96495936271,10
17857.84681068697,13
17857.84681068697,13
17862.72495936116,15
17862.72495936116,15
17871.44681068481,15
17876.32681068404,16
17876.32681068404,16
17883.44681068292,16
17888.32681068214,19
17888.32681068214,19
18202.86288729317,19
18207.74288729238,16
18207.74288729238,16
18212.61997111625,14
18212.61997111625,14
18217.49288729082,11
18217.49288729082,11
18222.36997111469,9
18222.36997111469,9
18227.24288728926,6
18227.24288728926,6
18232.11997111313,4
18232.11997111313,4
18236.9928872877,3
18236.9928872877,3
18262.86288728357,3
18267.73873193765,0
18267.73873193765,0
18274.86288728164,0
18279.73873193573,3
18279.73873193573,3
18300.86288727748,3
18305.73873193157,5
18305.73873193157,5
18310.61804797073,7
18310.61804797073,7
18315.49873193001,10
18315.49873193001,10
18320.37804796917,12
18320.37804796917,12
18325.25288727358,15
18325.25288727358,15
18330.12804796761,17
18330.12804796761,17
18335.00288727202,19
18335.00288727202,19
18365.64332902161,19
18370.51804796121,16
18370.51804796121,16
18375.39475463393,14
18375.39475463393,14
18380.26804795966,11
18380.26804795966,11
18385.14804795889,10
18385.14804795889,10
18390.02804795811,9
18390.02804795811,9
18413.64332901398,9
18418.51804795358,6
18418.51804795358,6
18423.3980479528,4
18423.3980479528,4
18428.27804795203,1
18428.27804795203,1
18433.1578970925,0
18433.1578970925,0
18438.14789709171,0
18443.02789709094,3
18443.02789709094,3
18447.90689444123,5
18447.90689444123,5
18452.78789708938,8
18452.78789708938,8
18457.6678970886,9
18457.6678970886,9
18474.14789708596,9
18479.02192451032,12
18479.02192451032,12
18483.90192450954,14
18483.90192450954,14
18488.78192450876,17
18488.78192450876,17
18493.66192450799,19
18493.66192450799,19
18539.55479391036,19
18544.43192449996,16
18544.43192449996,16
18549.31192449918,14
18549.31192449918,14
18554.18479390804,11
18554.18479390804,11
18559.06192449762,10
18559.06192449762,10
18571.55479390526,10
18576.43192449484,9
18576.43192449484,9
18587.5547939027,9
18592.43192449229,6
18592.43192449229,6
18597.30543769142,4
18597.30543769142,4
18602.18479390039,1
18602.18479390039,1
18607.06543768987,0
18607.06543768987,0
18611.94479389884,1
18611.94479389884,1
18616.82543768833,3
18616.82543768833,3
18621.7047938973,6
18621.7047938973,6
18626.58479389652,8
18626.58479389652,8
18631.46543768601,9
18631.46543768601,9
18639.55479389447,9
18644.4347938937,10
18644.4347938937,10
18649.55479389289,10
18654.43479389212,13
18654.43479389212,13
18659.31543768161,15
18659.31543768161,15
18664.19046767404,18
18664.19046767404,18
18669.07046767327,19
18669.07046767327,19
19133.1150388294,19
19137.99088170044,16
19137.99088170044,16
19142.87088169967,14
19142.87088169967,14
19147.7508816989,12
19147.7508816989,12
19167.115038824,12
19171.99503882322,11
19171.99503882322,11
19177.1150388224,11
19181.99503882162,8
19181.99503882162,8
19186.87503882084,6
19186.87503882084,6
19191.75503882005,3
19191.75503882005,3
19196.63503881927,1
19196.63503881927,1
19201.51263306211,0
19201.51263306211,0
19206.84715310574,0
19211.72629800367,3
19211.72629800367,3
19216.6062980029,5
19216.6062980029,5
19221.48629800213,8
19221.48629800213,8
19226.36629800135,10
19226.36629800135,10
19231.24629800058,11
19231.24629800058,11
19236.12629799981,12
19236.12629799981,12
19248.84715309909,12
19253.72629799703,15
19253.72629799703,15
19258.60629799625,17
19258.60629799625,17
19263.48629799548,19
19263.48629799548,19
19501.1335818033,19
19506.01529496623,16
19506.01529496623,16
19523.13358179981,16
19528.01358179904,15
19528.01358179904,15
19537.1335817976,15
19542.01358179682,12
19542.01358179682,12
19546.89569809623,10
19546.89569809623,10
19551.77358179528,7
19551.77358179528,7
19556.65569809468,5
19556.65569809468,5
19561.53358179373,2
19561.53358179373,2
19566.41569809314,0
19566.41569809314,0
19575.06361413996,0
19579.94361413917,3
19579.94361413917,3
19584.81700184291,5
19584.81700184291,5
19589.69361413761,8
19589.69361413761,8
19594.56700184135,10
19594.56700184135,10
19599.44361413605,13
19599.44361413605,13
19604.31700183979,15
19604.31700183979,15
19613.06361413389,15
19617.94117208316,16
19617.94117208316,16
19625.06361413199,16
19629.94117208126,19
19629.94117208126,19
19891.64279752833,19
19896.52279752756,16
19896.52279752756,16
19901.40325954396,14
19901.40325954396,14
19906.28279752602,11
19906.28279752602,11
19911.16325954242,9
19911.16325954242,9
19916.04279752447,6
19916.04279752447,6
19929.64279752232,6
19934.52279752155,5
19934.52279752155,5
19947.64279751947,5
19952.52279751869,2
19952.52279751869,2
19957.39759437974,0
19957.39759437974,0
19963.64279751693,0
19968.52279751615,3
19968.52279751615,3
19973.39759437721,5
19973.39759437721,5
19985.64279751345,5
19990.52279751267,6
19990.52279751267,6
19995.39759437373,7
19995.39759437373,7
20000.00279751117,10
